inventoryId,seriesId,podcastSeries,entityId,entityType,episodeNumber,episodeTitle,publicationDate,originalField,originalFieldIndex,originalLabel,originalUrl,normalizedUrl,canonicalUrlKey,platform,destinationType,mediaType,official,existingVerificationStatus,existingApprovalState,existingPreferredRank,existingPreferred,retiredDomainIndicator,reviewRequirement,inventoryTimestamp,inventoryGeneratorVersion,duplicateGroup,duplicateStatus,validationJobId
inv-00886,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-51,podcast_episode,51,WEAPONIZED Episode #51 — Unreleased Episode Placeholder,2024-03-11,referenceSources,0,Official WEAPONIZED Episode #51 page,https://www.weaponizedpodcast.com/episodes-2/episode-51,https://weaponizedpodcast.com/episodes-2/episode-51,9b78e7c0c6ad4af691ee,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00298,duplicate,media-audit-7a761e3ed98a3e89
inv-00887,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-51,podcast_episode,51,WEAPONIZED Episode #51 — Unreleased Episode Placeholder,2024-03-11,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00297,duplicate,media-audit-1999765611b99a5f
inv-00888,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-52,podcast_episode,52,WEAPONIZED Episode #52 — Season Finale and AARO Historical Report Review,2024-03-13,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-2/episode-52,https://weaponizedpodcast.com/episodes-2/episode-52,e4de5fe0105bee822eca,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00300,authoritative,media-audit-a152ed9c9b892cd1
inv-00889,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-52,podcast_episode,52,WEAPONIZED Episode #52 — Season Finale and AARO Historical Report Review,2024-03-13,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00299,authoritative,media-audit-fdc732f540d010a7
inv-00890,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-52,podcast_episode,52,WEAPONIZED Episode #52 — Season Finale and AARO Historical Report Review,2024-03-13,mediaLinks,0,Open the official Episode #52 page,https://www.weaponizedpodcast.com/episodes-2/episode-52,https://weaponizedpodcast.com/episodes-2/episode-52,e4de5fe0105bee822eca,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00300,duplicate,media-audit-a152ed9c9b892cd1
inv-00891,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-52,podcast_episode,52,WEAPONIZED Episode #52 — Season Finale and AARO Historical Report Review,2024-03-13,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00299,duplicate,media-audit-fdc732f540d010a7
inv-00892,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-52,podcast_episode,52,WEAPONIZED Episode #52 — Season Finale and AARO Historical Report Review,2024-03-13,referenceSources,0,Official WEAPONIZED Episode #52 page,https://www.weaponizedpodcast.com/episodes-2/episode-52,https://weaponizedpodcast.com/episodes-2/episode-52,e4de5fe0105bee822eca,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00300,duplicate,media-audit-a152ed9c9b892cd1
inv-00893,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-52,podcast_episode,52,WEAPONIZED Episode #52 — Season Finale and AARO Historical Report Review,2024-03-13,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00299,duplicate,media-audit-fdc732f540d010a7
inv-00894,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-53,podcast_episode,53,"WEAPONIZED Episode #53 — Kona Blue, AARO, and Continuing UAP Incursions",2024-04-29,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-2/episode-53,https://weaponizedpodcast.com/episodes-2/episode-53,fe82f4957f98eb52d26b,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00302,authoritative,media-audit-c492fac71c539ddb
inv-00895,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-53,podcast_episode,53,"WEAPONIZED Episode #53 — Kona Blue, AARO, and Continuing UAP Incursions",2024-04-29,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00301,authoritative,media-audit-b4de3baf20fa8c57
inv-00896,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-53,podcast_episode,53,"WEAPONIZED Episode #53 — Kona Blue, AARO, and Continuing UAP Incursions",2024-04-29,mediaLinks,0,Open the official Episode #53 page,https://www.weaponizedpodcast.com/episodes-2/episode-53,https://weaponizedpodcast.com/episodes-2/episode-53,fe82f4957f98eb52d26b,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00302,duplicate,media-audit-c492fac71c539ddb
inv-00897,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-53,podcast_episode,53,"WEAPONIZED Episode #53 — Kona Blue, AARO, and Continuing UAP Incursions",2024-04-29,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00301,duplicate,media-audit-b4de3baf20fa8c57
inv-00898,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-53,podcast_episode,53,"WEAPONIZED Episode #53 — Kona Blue, AARO, and Continuing UAP Incursions",2024-04-29,referenceSources,0,Official WEAPONIZED Episode #53 page,https://www.weaponizedpodcast.com/episodes-2/episode-53,https://weaponizedpodcast.com/episodes-2/episode-53,fe82f4957f98eb52d26b,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00302,duplicate,media-audit-c492fac71c539ddb
inv-00899,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-53,podcast_episode,53,"WEAPONIZED Episode #53 — Kona Blue, AARO, and Continuing UAP Incursions",2024-04-29,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00301,duplicate,media-audit-b4de3baf20fa8c57
inv-00900,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-54,podcast_episode,54,"WEAPONIZED Episode #54 — Pantex, Nuclear-Site UAP Incursions, and FOIA Records",2024-06-18,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-2/episode-54,https://weaponizedpodcast.com/episodes-2/episode-54,ec443891d479bd9e54df,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00304,authoritative,media-audit-d160fe83ead84e0e
inv-00901,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-54,podcast_episode,54,"WEAPONIZED Episode #54 — Pantex, Nuclear-Site UAP Incursions, and FOIA Records",2024-06-18,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00303,authoritative,media-audit-0e30190a21a1a1f4
inv-00902,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-54,podcast_episode,54,"WEAPONIZED Episode #54 — Pantex, Nuclear-Site UAP Incursions, and FOIA Records",2024-06-18,mediaLinks,0,Open the official Episode #54 page,https://www.weaponizedpodcast.com/episodes-2/episode-54,https://weaponizedpodcast.com/episodes-2/episode-54,ec443891d479bd9e54df,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00304,duplicate,media-audit-d160fe83ead84e0e
inv-00903,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-54,podcast_episode,54,"WEAPONIZED Episode #54 — Pantex, Nuclear-Site UAP Incursions, and FOIA Records",2024-06-18,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00303,duplicate,media-audit-0e30190a21a1a1f4
inv-00904,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-54,podcast_episode,54,"WEAPONIZED Episode #54 — Pantex, Nuclear-Site UAP Incursions, and FOIA Records",2024-06-18,referenceSources,0,Official WEAPONIZED Episode #54 page,https://www.weaponizedpodcast.com/episodes-2/episode-54,https://weaponizedpodcast.com/episodes-2/episode-54,ec443891d479bd9e54df,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00304,duplicate,media-audit-d160fe83ead84e0e
inv-00905,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-54,podcast_episode,54,"WEAPONIZED Episode #54 — Pantex, Nuclear-Site UAP Incursions, and FOIA Records",2024-06-18,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00303,duplicate,media-audit-0e30190a21a1a1f4
inv-00906,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-55,podcast_episode,55,"WEAPONIZED Episode #55 — AARO, Congressional Oversight, and the Kirkpatrick Interview",2024-07-23,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-2/episode-55,https://weaponizedpodcast.com/episodes-2/episode-55,bb3dc932509c5e72e09f,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00306,authoritative,media-audit-df23cdfd4b4016c0
inv-00907,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-55,podcast_episode,55,"WEAPONIZED Episode #55 — AARO, Congressional Oversight, and the Kirkpatrick Interview",2024-07-23,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00305,authoritative,media-audit-298492a8b310789c
inv-00908,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-55,podcast_episode,55,"WEAPONIZED Episode #55 — AARO, Congressional Oversight, and the Kirkpatrick Interview",2024-07-23,mediaLinks,0,Open the official Episode #55 page,https://www.weaponizedpodcast.com/episodes-2/episode-55,https://weaponizedpodcast.com/episodes-2/episode-55,bb3dc932509c5e72e09f,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00306,duplicate,media-audit-df23cdfd4b4016c0
inv-00909,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-55,podcast_episode,55,"WEAPONIZED Episode #55 — AARO, Congressional Oversight, and the Kirkpatrick Interview",2024-07-23,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00305,duplicate,media-audit-298492a8b310789c
inv-00910,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-55,podcast_episode,55,"WEAPONIZED Episode #55 — AARO, Congressional Oversight, and the Kirkpatrick Interview",2024-07-23,referenceSources,0,Official WEAPONIZED Episode #55 page,https://www.weaponizedpodcast.com/episodes-2/episode-55,https://weaponizedpodcast.com/episodes-2/episode-55,bb3dc932509c5e72e09f,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00306,duplicate,media-audit-df23cdfd4b4016c0
inv-00911,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-55,podcast_episode,55,"WEAPONIZED Episode #55 — AARO, Congressional Oversight, and the Kirkpatrick Interview",2024-07-23,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00305,duplicate,media-audit-298492a8b310789c
inv-00912,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-56,podcast_episode,56,"WEAPONIZED Episode #56 — Las Vegas Update, Dave Navarro, and Crop Circle History",2024-08-13,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-2/episode-56,https://weaponizedpodcast.com/episodes-2/episode-56,a8e33135afeb7ec591c7,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00308,authoritative,media-audit-b2928b58bb7d6543
inv-00913,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-56,podcast_episode,56,"WEAPONIZED Episode #56 — Las Vegas Update, Dave Navarro, and Crop Circle History",2024-08-13,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00307,authoritative,media-audit-d41b36fd277486b6
inv-00914,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-56,podcast_episode,56,"WEAPONIZED Episode #56 — Las Vegas Update, Dave Navarro, and Crop Circle History",2024-08-13,mediaLinks,0,Open the official Episode #56 page,https://www.weaponizedpodcast.com/episodes-2/episode-56,https://weaponizedpodcast.com/episodes-2/episode-56,a8e33135afeb7ec591c7,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00308,duplicate,media-audit-b2928b58bb7d6543
inv-00915,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-56,podcast_episode,56,"WEAPONIZED Episode #56 — Las Vegas Update, Dave Navarro, and Crop Circle History",2024-08-13,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00307,duplicate,media-audit-d41b36fd277486b6
inv-00916,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-56,podcast_episode,56,"WEAPONIZED Episode #56 — Las Vegas Update, Dave Navarro, and Crop Circle History",2024-08-13,referenceSources,0,Official WEAPONIZED Episode #56 page,https://www.weaponizedpodcast.com/episodes-2/episode-56,https://weaponizedpodcast.com/episodes-2/episode-56,a8e33135afeb7ec591c7,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00308,duplicate,media-audit-b2928b58bb7d6543
inv-00917,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-56,podcast_episode,56,"WEAPONIZED Episode #56 — Las Vegas Update, Dave Navarro, and Crop Circle History",2024-08-13,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00307,duplicate,media-audit-d41b36fd277486b6
inv-00918,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-57,podcast_episode,57,WEAPONIZED Episode #57 — The Colares UFO Attacks and Brazilian Military Files,2024-09-04,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-2/episode-57,https://weaponizedpodcast.com/episodes-2/episode-57,05054f5119e7b2b1e264,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00310,authoritative,media-audit-f8c2d1d5752e3000
inv-00919,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-57,podcast_episode,57,WEAPONIZED Episode #57 — The Colares UFO Attacks and Brazilian Military Files,2024-09-04,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00309,authoritative,media-audit-343370f99646229b
inv-00920,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-57,podcast_episode,57,WEAPONIZED Episode #57 — The Colares UFO Attacks and Brazilian Military Files,2024-09-04,mediaLinks,0,Open the official Episode #57 page,https://www.weaponizedpodcast.com/episodes-2/episode-57,https://weaponizedpodcast.com/episodes-2/episode-57,05054f5119e7b2b1e264,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00310,duplicate,media-audit-f8c2d1d5752e3000
inv-00921,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-57,podcast_episode,57,WEAPONIZED Episode #57 — The Colares UFO Attacks and Brazilian Military Files,2024-09-04,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00309,duplicate,media-audit-343370f99646229b
inv-00922,weaponized-podcast,WEAPONIZED,2024-weaponized-episode-57,podcast_episode,57,WEAPONIZED Episode #57 — The Colares UFO Attacks and Brazilian Military Files,2024-09-04,referenceSources,0,Official WEAPONIZED Episode #57 page,https://www.weaponizedpodcast.com/episodes-2/episode-57,https://weaponizedpodcast.com/episodes-2/episode-57,05054f5119e7b2b1e264,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00310,duplicate,media-audit-f8c2d1d5752e3000
